time,AvgDist,ecuSpeed,OPS,ecuTPS,RPM,avgTPS,TPS_setpoint,Lambda,ETC_setpoint,APPS1,BSPot,BSPres,SB_errorSum,SB_setpoint,BrakeLight,ProximitySensorArm,ProximitySensorBil,Clutch_LoadCell,Clutch_pot,gear,speed_fl,speed_fr,speed_rl,speed_rr,avgSpeed,SteeringPotA,SteeringPotP,SteeringSpeed,SteeringPWM,SteeringErrorSum,Ax,Ay,YawRate,YawAcc,loadCell_fl,loadCell_fr,loadCell_rl,loadCell_rr
26.126451,0.000000,0.000000,3.125000,0.000000,2662.000000,0.056040,0.000000,1.273438,0.000000,-3.364477,721,4.826249,0,0.000000,1,0,0,1.596538,3.484840,0.003362,0.000000,0.000000,0.000000,0.000000,0.000000,21.550076,2.272414,-0.134302,0,0.990000,0.158782,0.003692,-0.080000,0.000000,0.000000,0.000000,0.000000,0.000000
26.150295,0.000000,0.000000,3.125000,0.000000,2729.000000,0.056040,0.000000,1.273438,0.000000,-3.364477,721,4.826249,0,0.000000,1,0,0,1.596538,3.484840,0.003362,0.000000,0.000000,0.000000,0.000000,0.000000,21.550076,2.272414,-0.134302,0,0.990000,0.078795,-0.008806,-0.060000,0.000000,0.000000,0.000000,0.000000,0.000000
26.174252,0.000000,0.000000,3.125000,0.000000,2729.000000,0.049562,0.000000,1.265625,0.000000,-3.334653,721,4.830341,0,0.000000,1,0,0,-0.697603,3.635793,0.001160,0.000000,0.000000,0.000000,0.000000,0.000000,21.541348,2.262357,-0.128165,0,0.990000,0.138785,-0.046300,-0.070000,0.000000,0.000000,0.000000,0.000000,0.000000
26.198427,0.000000,0.000000,3.125000,0.000000,2729.000000,0.049562,0.000000,1.265625,0.000000,-3.334653,721,4.830341,0,0.000000,1,0,0,-0.697603,3.635793,0.001160,0.000000,0.000000,0.000000,0.000000,0.000000,21.541348,2.262357,-0.128165,0,0.990000,0.038801,-0.072546,-0.085000,0.000000,0.000000,0.000000,0.000000,0.000000
26.222120,0.000000,0.000000,3.062500,0.000000,2690.000000,0.049562,0.000000,1.273438,0.000000,-3.334653,721,4.830341,0,0.000000,1,0,0,-0.697603,3.635793,0.001160,0.000000,0.000000,0.000000,0.000000,0.000000,21.541348,2.262357,-0.128165,0,0.990000,0.138785,-0.020054,-0.030000,0.000000,0.000000,0.000000,0.000000,0.000000
26.246435,0.000000,0.000000,3.062500,0.000000,2721.000000,0.049562,0.000000,1.273438,0.000000,-3.334653,721,4.830341,0,0.000000,1,0,0,-0.697603,3.635793,0.001160,0.000000,0.000000,0.000000,0.000000,0.000000,21.541348,2.262357,-0.128165,0,0.990000,0.018805,-0.028803,-0.030000,0.000000,0.000000,0.000000,0.000000,0.000000
26.270029,0.000000,0.000000,3.187500,0.000000,2721.000000,0.049562,0.000000,1.281250,0.000000,-3.334653,721,4.830341,0,0.000000,1,0,0,-0.697603,3.635793,0.001160,0.000000,0.000000,0.000000,0.000000,0.000000,21.541348,2.262357,-0.128165,0,0.990000,0.098791,-0.011306,-0.055000,0.000000,0.000000,0.000000,0.000000,0.000000
26.290089,0.000000,0.000000,3.187500,0.000000,2721.000000,-0.087993,0.000000,1.281250,0.000000,-3.327975,722,4.828633,0,0.000000,1,0,0,0.662060,3.559556,0.000663,0.000000,0.000000,0.000000,0.000000,0.000000,21.547411,2.239383,-0.055942,0,0.990000,0.078795,-0.077545,-0.060000,0.000000,0.000000,0.000000,0.000000,0.000000
26.310698,0.000000,0.000000,3.250000,0.000000,2747.000000,-0.087993,0.000000,1.273438,0.000000,-3.327975,722,4.828633,0,0.000000,1,0,0,0.662060,3.559556,0.000663,0.000000,0.000000,0.000000,0.000000,0.000000,21.547411,2.239383,-0.055942,0,0.990000,0.138785,-0.018805,-0.060000,0.000000,0.000000,0.000000,0.000000,0.000000
26.330868,0.000000,0.000000,3.250000,0.000000,2747.000000,-0.087993,0.000000,1.273438,0.000000,-3.327975,722,4.828633,0,0.000000,1,0,0,0.662060,3.559556,0.000663,0.000000,0.000000,0.000000,0.000000,0.000000,21.547411,2.239383,-0.055942,0,0.990000,0.058798,0.024938,-0.045000,0.000000,0.000000,0.000000,0.000000,0.000000
26.354788,0.000000,0.000000,3.250000,0.000000,2679.000000,-0.087993,0.000000,1.273438,0.000000,-3.327975,722,4.828633,0,0.000000,1,0,0,0.662060,3.559556,0.000663,0.000000,0.000000,0.000000,0.000000,0.000000,21.547411,2.239383,-0.055942,0,0.990000,0.138785,-0.037551,-0.065000,0.000000,0.000000,0.000000,0.000000,0.000000
26.378782,0.000000,0.000000,3.187500,0.000000,2679.000000,-0.036230,0.000000,1.257812,0.000000,-3.328737,722,4.840959,0,0.000000,1,0,0,0.241222,3.573568,0.001272,0.000000,0.000000,0.000000,0.000000,0.000000,21.547956,2.250703,-0.121639,0,0.990000,0.038801,-0.020054,-0.055000,0.000000,0.000000,0.000000,0.000000,0.000000
26.402681,0.000000,0.000000,3.187500,0.000000,2699.000000,-0.036230,0.000000,1.257812,0.000000,-3.328737,722,4.840959,0,0.000000,1,0,0,0.241222,3.573568,0.001272,0.000000,0.000000,0.000000,0.000000,0.000000,21.547956,2.250703,-0.121639,0,0.990000,0.138785,-0.007556,-0.055000,0.000000,0.000000,0.000000,0.000000,0.000000
26.426535,0.000000,0.000000,3.062500,0.000000,2699.000000,-0.036230,0.000000,1.234375,0.000000,-3.328737,722,4.840959,0,0.000000,1,0,0,0.241222,3.573568,0.001272,0.000000,0.000000,0.000000,0.000000,0.000000,21.547956,2.250703,-0.121639,0,0.990000,0.058798,-0.057548,-0.095000,-5.000000,0.000000,0.000000,0.000000,0.000000
26.446625,0.000000,0.000000,3.062500,0.000000,2699.000000,-0.036230,0.000000,1.234375,0.000000,-3.328737,722,4.840959,0,0.000000,1,0,0,0.241222,3.573568,0.001272,0.000000,0.000000,0.000000,0.000000,0.000000,21.547956,2.250703,-0.121639,0,0.990000,0.058798,-0.007556,-0.075000,5.000000,0.000000,0.000000,0.000000,0.000000
26.470428,0.000000,0.000000,3.187500,0.000000,2688.000000,-0.036230,0.000000,1.218750,0.000000,-3.328737,722,4.840959,0,0.000000,1,0,0,0.241222,3.573568,0.001272,0.000000,0.000000,0.000000,0.000000,0.000000,21.547956,2.250703,-0.121639,0,0.990000,0.078795,-0.028803,-0.030000,0.000000,0.000000,0.000000,0.000000,0.000000
26.494421,0.000000,0.000000,3.187500,0.000000,2652.000000,-0.029948,0.000000,1.218750,0.000000,-3.314641,722,4.838828,0,0.000000,1,0,0,1.223192,3.553958,0.001803,0.000000,0.000000,0.000000,0.000000,0.000000,21.541395,2.237378,-5.746812,0,0.990000,0.118788,-0.002557,-0.025000,0.000000,0.000000,0.000000,0.000000,0.000000
26.518492,0.000000,0.000000,3.125000,0.000000,2652.000000,-0.029948,0.000000,1.210938,0.000000,-3.314641,722,4.838828,0,0.000000,1,0,0,1.223192,3.553958,0.001803,0.000000,0.000000,0.000000,0.000000,0.000000,21.541395,2.237378,-5.746812,0,0.990000,0.078795,0.022439,-0.070000,0.000000,0.000000,0.000000,0.000000,0.000000
26.542267,0.000000,0.000000,3.125000,0.000000,2652.000000,-0.029948,0.000000,1.210938,0.000000,-3.314641,722,4.838828,0,0.000000,1,0,0,1.223192,3.553958,0.001803,0.000000,0.000000,0.000000,0.000000,0.000000,21.541395,2.237378,-5.746812,0,0.990000,0.098791,-0.018805,-0.070000,0.000000,0.000000,0.000000,0.000000,0.000000
26.566689,0.000000,0.000000,3.000000,0.000000,2631.000000,-0.029948,0.000000,1.218750,0.000000,-3.314641,722,4.838828,0,0.000000,1,0,0,1.223192,3.553958,0.001803,0.000000,0.000000,0.000000,0.000000,0.000000,21.541395,2.237378,-5.746812,0,0.990000,0.078795,-0.045050,-0.065000,0.000000,0.000000,0.000000,0.000000,0.000000
26.590183,0.000000,0.000000,3.000000,0.000000,2631.000000,0.006802,0.000000,1.218750,0.000000,-3.307002,722,4.835177,0,0.000000,1,0,0,0.187769,3.566085,0.002371,0.000000,0.000000,0.000000,0.000000,0.000000,21.546375,2.263776,0.034417,0,0.990000,0.098791,-0.006307,-0.075000,0.000000,0.000000,0.000000,0.000000,0.000000
26.615141,0.000000,0.000000,3.125000,0.000000,2642.000000,0.006802,0.000000,1.226562,0.000000,-3.307002,722,4.835177,0,0.000000,1,0,0,0.187769,3.566085,0.002371,0.000000,0.000000,0.000000,0.000000,0.000000,21.546375,2.263776,0.034417,0,0.990000,0.118788,-0.032552,-0.055000,0.000000,0.000000,0.000000,0.000000,0.000000
26.639187,0.000000,0.000000,3.125000,0.000000,2642.000000,0.006802,0.000000,1.226562,0.000000,-3.307002,722,4.835177,0,0.000000,1,0,0,0.187769,3.566085,0.002371,0.000000,0.000000,0.000000,0.000000,0.000000,21.546375,2.263776,0.034417,0,0.990000,0.058798,-0.012556,-0.030000,0.000000,0.000000,0.000000,0.000000,0.000000
26.663012,0.000000,0.000000,3.062500,0.000000,2706.000000,0.006802,0.000000,1.242188,0.000000,-3.307002,722,4.835177,0,0.000000,1,0,0,0.187769,3.566085,0.002371,0.000000,0.000000,0.000000,0.000000,0.000000,21.546375,2.263776,0.034417,0,0.990000,0.138785,-0.010056,-0.060000,-5.000000,0.000000,0.000000,0.000000,0.000000
26.686882,0.000000,0.000000,3.062500,0.000000,2706.000000,0.017267,0.000000,1.242188,0.000000,-3.325087,721,4.830009,0,0.000000,1,0,0,0.709505,3.571353,0.003830,0.000000,0.000000,0.000000,0.000000,0.000000,21.541784,2.265645,-0.771926,0,0.990000,0.078795,-0.031303,-0.070000,0.000000,0.000000,0.000000,0.000000,0.000000
26.710806,0.000000,0.000000,3.125000,0.000000,2683.000000,0.017267,0.000000,1.242188,0.000000,-3.325087,721,4.830009,0,0.000000,1,0,0,0.709505,3.571353,0.003830,0.000000,0.000000,0.000000,0.000000,0.000000,21.541784,2.265645,-0.771926,0,0.990000,0.078795,-0.000058,-0.070000,0.000000,0.000000,0.000000,0.000000,0.000000
26.734859,0.000000,0.000000,3.125000,0.000000,2683.000000,0.017267,0.000000,1.242188,0.000000,-3.325087,721,4.830009,0,0.000000,1,0,0,0.709505,3.571353,0.003830,0.000000,0.000000,0.000000,0.000000,0.000000,21.541784,2.265645,-0.771926,0,0.990000,0.058798,-0.008806,-0.025000,0.000000,0.000000,0.000000,0.000000,0.000000
26.758682,0.000000,0.000000,3.125000,0.000000,2685.000000,0.017267,0.000000,1.242188,0.000000,-3.325087,721,4.830009,0,0.000000,1,0,0,0.709505,3.571353,0.003830,0.000000,0.000000,0.000000,0.000000,0.000000,21.541784,2.265645,-0.771926,0,0.990000,0.138785,0.003692,-0.050000,0.000000,0.000000,0.000000,0.000000,0.000000
26.782629,0.000000,0.000000,3.125000,0.000000,2685.000000,-0.015262,0.000000,1.242188,0.000000,-3.280557,721,4.837588,0,0.000000,1,0,0,1.142440,3.593580,0.000544,0.000000,0.000000,0.000000,0.000000,0.000000,21.546202,2.257276,-0.100629,0,0.990000,0.058798,-0.032552,-0.090000,0.000000,0.000000,0.000000,0.000000,0.000000
26.806656,0.000000,0.000000,3.062500,0.000000,2656.000000,-0.015262,0.000000,1.226562,0.000000,-3.280557,721,4.837588,0,0.000000,1,0,0,1.142440,3.593580,0.000544,0.000000,0.000000,0.000000,0.000000,0.000000,21.546202,2.257276,-0.100629,0,0.990000,0.138785,0.012440,-0.085000,5.000000,0.000000,0.000000,0.000000,0.000000
26.830429,0.000000,0.000000,3.062500,0.000000,2656.000000,-0.015262,0.000000,1.226562,0.000000,-3.280557,721,4.837588,0,0.000000,1,0,0,1.142440,3.593580,0.000544,0.000000,0.000000,0.000000,0.000000,0.000000,21.546202,2.257276,-0.100629,0,0.990000,0.058798,-0.010056,-0.045000,0.000000,0.000000,0.000000,0.000000,0.000000
26.854893,0.000000,0.000000,3.062500,0.000000,2699.000000,-0.015262,0.000000,1.226562,0.000000,-3.280557,721,4.837588,0,0.000000,1,0,0,1.142440,3.593580,0.000544,0.000000,0.000000,0.000000,0.000000,0.000000,21.546202,2.257276,-0.100629,0,0.990000,0.118788,0.004941,-0.035000,0.000000,0.000000,0.000000,0.000000,0.000000
26.878311,0.000000,0.000000,3.062500,0.000000,2699.000000,-0.021124,0.000000,1.234375,0.000000,-3.298199,721,4.819151,0,0.000000,1,0,0,0.997408,3.591703,0.001407,0.000000,0.000000,0.000000,0.000000,0.000000,21.558556,2.246785,1.084285,0,0.990000,0.058798,-0.031303,-0.060000,-5.000000,0.000000,0.000000,0.000000,0.000000
26.903065,0.000000,0.000000,3.187500,0.000000,2677.000000,-0.021124,0.000000,1.234375,0.000000,-3.298199,721,4.819151,0,0.000000,1,0,0,0.997408,3.591703,0.001407,0.000000,0.000000,0.000000,0.000000,0.000000,21.558556,2.246785,1.084285,0,0.990000,0.098791,-0.026303,-0.045000,0.000000,0.000000,0.000000,0.000000,0.000000
26.926241,0.000000,0.000000,3.187500,0.000000,2677.000000,-0.021124,0.000000,1.234375,0.000000,-3.298199,721,4.819151,0,0.000000,1,0,0,0.997408,3.591703,0.001407,0.000000,0.000000,0.000000,0.000000,0.000000,21.558556,2.246785,1.084285,0,0.990000,0.118788,-0.037551,-0.040000,0.000000,0.000000,0.000000,0.000000,0.000000
26.950249,0.000000,0.000000,3.187500,0.000000,2716.000000,-0.021124,0.000000,1.234375,0.000000,-3.298199,721,4.819151,0,0.000000,1,0,0,0.997408,3.591703,0.001407,0.000000,0.000000,0.000000,0.000000,0.000000,21.558556,2.246785,1.084285,0,0.990000,0.058798,-0.028803,-0.070000,0.000000,0.000000,0.000000,0.000000,0.000000
26.974094,0.000000,0.000000,3.187500,0.000000,2716.000000,-0.021124,0.000000,1.226562,0.000000,-3.298199,721,4.819151,0,0.000000,1,0,0,0.997408,3.591703,0.001407,0.000000,0.000000,0.000000,0.000000,0.000000,21.558556,2.246785,1.084285,0,0.990000,0.118788,-0.073796,-0.070000,5.000000,0.000000,0.000000,0.000000,0.000000
26.998629,0.000000,0.000000,3.187500,0.000000,2716.000000,-0.015684,0.000000,1.226562,0.000000,-3.299428,721,4.834809,0,0.000000,1,0,0,1.090206,3.581756,0.003330,0.000000,0.000000,0.000000,0.000000,0.000000,21.543011,2.264105,1.800792,0,0.990000,0.098791,-0.000058,-0.035000,0.000000,0.000000,0.000000,0.000000,0.000000
27.021954,0.000000,0.000000,3.062500,0.000000,2716.000000,-0.015684,0.000000,1.210938,0.000000,-3.299428,721,4.834809,0,0.000000,1,0,0,1.090206,3.581756,0.003330,0.000000,0.000000,0.000000,0.000000,0.000000,21.543011,2.264105,1.800792,0,0.990000,0.118788,0.022439,-0.085000,0.000000,0.000000,0.000000,0.000000,0.000000
27.041979,0.000000,0.000000,3.062500,0.000000,2716.000000,-0.015684,0.000000,1.210938,0.000000,-3.299428,721,4.834809,0,0.000000,1,0,0,1.090206,3.581756,0.003330,0.000000,0.000000,0.000000,0.000000,0.000000,21.543011,2.264105,1.800792,0,0.990000,0.118788,-0.050049,-0.070000,0.000000,0.000000,0.000000,0.000000,0.000000
27.062357,0.000000,0.000000,3.250000,0.000000,2704.000000,-0.015684,0.000000,1.210938,0.000000,-3.299428,721,4.834809,0,0.000000,1,0,0,1.090206,3.581756,0.003330,0.000000,0.000000,0.000000,0.000000,0.000000,21.543011,2.264105,1.800792,0,0.990000,0.098791,-0.002557,-0.060000,5.000000,0.000000,0.000000,0.000000,0.000000
27.082785,0.000000,0.000000,3.250000,0.000000,2704.000000,-0.034467,0.000000,1.210938,0.000000,-3.269649,721,4.836142,0,0.000000,1,0,0,-0.050452,3.567126,0.003602,0.000000,0.000000,0.000000,0.000000,0.000000,21.540419,2.253356,1.591475,0,0.990000,0.038801,-0.015055,-0.030000,-5.000000,0.000000,0.000000,0.000000,0.000000
27.106682,0.000000,0.000000,3.250000,0.000000,2698.000000,-0.034467,0.000000,1.210938,0.000000,-3.269649,721,4.836142,0,0.000000,1,0,0,-0.050452,3.567126,0.003602,0.000000,0.000000,0.000000,0.000000,0.000000,21.540419,2.253356,1.591475,0,0.990000,0.098791,0.017439,-0.060000,0.000000,0.000000,0.000000,0.000000,0.000000
27.126740,0.000000,0.000000,3.250000,0.000000,2698.000000,-0.034467,0.000000,1.210938,0.000000,-3.269649,721,4.836142,0,0.000000,1,0,0,-0.050452,3.567126,0.003602,0.000000,0.000000,0.000000,0.000000,0.000000,21.540419,2.253356,1.591475,0,0.990000,0.078795,0.012440,-0.070000,0.000000,0.000000,0.000000,0.000000,0.000000
27.150614,0.000000,0.000000,3.250000,0.000000,2682.000000,-0.034467,0.000000,1.210938,0.000000,-3.269649,721,4.836142,0,0.000000,1,0,0,-0.050452,3.567126,0.003602,0.000000,0.000000,0.000000,0.000000,0.000000,21.540419,2.253356,1.591475,0,0.990000,0.118788,-0.057548,-0.080000,0.000000,0.000000,0.000000,0.000000,0.000000
27.174828,0.000000,0.000000,3.125000,0.000000,2682.000000,-0.034467,0.000000,1.203125,0.000000,-3.269649,721,4.836142,0,0.000000,1,0,0,-0.050452,3.567126,0.003602,0.000000,0.000000,0.000000,0.000000,0.000000,21.540419,2.253356,1.591475,0,0.990000,0.058798,-0.037551,-0.055000,5.000000,0.000000,0.000000,0.000000,0.000000
27.195530,0.000000,0.000000,3.125000,0.000000,2667.000000,-0.026919,0.000000,1.203125,0.000000,-3.278315,721,4.833048,0,0.000000,1,0,0,1.004801,3.620660,-0.001229,0.000000,0.000000,0.000000,0.000000,0.000000,21.552425,2.247321,-2.614231,0,0.990000,0.118788,-0.040051,-0.045000,0.000000,0.000000,0.000000,0.000000,0.000000
27.219477,0.000000,0.000000,3.062500,0.000000,2667.000000,-0.026919,0.000000,1.203125,0.000000,-3.278315,721,4.833048,0,0.000000,1,0,0,1.004801,3.620660,-0.001229,0.000000,0.000000,0.000000,0.000000,0.000000,21.552425,2.247321,-2.614231,0,0.990000,0.098791,0.013690,-0.090000,0.000000,0.000000,0.000000,0.000000,0.000000
27.239502,0.000000,0.000000,3.062500,0.000000,2667.000000,-0.026919,0.000000,1.203125,0.000000,-3.278315,721,4.833048,0,0.000000,1,0,0,1.004801,3.620660,-0.001229,0.000000,0.000000,0.000000,0.000000,0.000000,21.552425,2.247321,-2.614231,0,0.990000,0.078795,-0.016305,-0.040000,0.000000,0.000000,0.000000,0.000000,0.000000
27.263428,0.000000,0.000000,3.062500,0.000000,2647.000000,-0.026919,0.000000,1.218750,0.000000,-3.278315,721,4.833048,0,0.000000,1,0,0,1.004801,3.620660,-0.001229,0.000000,0.000000,0.000000,0.000000,0.000000,21.552425,2.247321,-2.614231,0,0.990000,0.058798,0.006191,-0.015000,0.000000,0.000000,0.000000,0.000000,0.000000
27.287420,0.000000,0.000000,3.062500,0.000000,2676.000000,0.016478,0.000000,1.218750,0.000000,-3.267137,721,4.823158,0,0.000000,1,0,0,0.447139,3.616911,0.002712,0.000000,0.000000,0.000000,0.000000,0.000000,21.544130,2.249007,-0.840009,0,0.990000,0.098791,0.006191,-0.065000,0.000000,0.000000,0.000000,0.000000,0.000000
27.311310,0.000000,0.000000,3.000000,0.000000,2676.000000,0.016478,0.000000,1.226562,0.000000,-3.267137,721,4.823158,0,0.000000,1,0,0,0.447139,3.616911,0.002712,0.000000,0.000000,0.000000,0.000000,0.000000,21.544130,2.249007,-0.840009,0,0.990000,0.038801,-0.010056,-0.080000,0.000000,0.000000,0.000000,0.000000,0.000000
27.335171,0.000000,0.000000,3.000000,0.000000,2676.000000,0.016478,0.000000,1.226562,0.000000,-3.267137,721,4.823158,0,0.000000,1,0,0,0.447139,3.616911,0.002712,0.000000,0.000000,0.000000,0.000000,0.000000,21.544130,2.249007,-0.840009,0,0.990000,0.118788,-0.011306,-0.055000,0.000000,0.000000,0.000000,0.000000,0.000000
27.359230,0.000000,0.000000,3.000000,0.000000,2638.000000,0.016478,0.000000,1.226562,0.000000,-3.267137,721,4.823158,0,0.000000,1,0,0,0.447139,3.616911,0.002712,0.000000,0.000000,0.000000,0.000000,0.000000,21.544130,2.249007,-0.840009,0,0.990000,0.058798,-0.046300,-0.085000,0.000000,0.000000,0.000000,0.000000,0.000000
27.383055,0.000000,0.000000,3.000000,0.000000,2638.000000,0.033147,0.000000,1.226562,0.000000,-3.260788,721,4.825451,0,0.000000,1,0,0,1.118540,3.559864,-0.000344,0.000000,0.000000,0.000000,0.000000,0.000000,21.548969,2.258275,-1.142737,0,0.990000,0.118788,0.026188,-0.095000,5.000000,0.000000,0.000000,0.000000,0.000000
27.406998,0.000000,0.000000,3.062500,0.000000,2670.000000,0.033147,0.000000,1.226562,0.000000,-3.260788,721,4.825451,0,0.000000,1,0,0,1.118540,3.559864,-0.000344,0.000000,0.000000,0.000000,0.000000,0.000000,21.548969,2.258275,-1.142737,0,0.990000,0.058798,-0.051299,-0.075000,-5.000000,0.000000,0.000000,0.000000,0.000000
27.430973,0.000000,0.000000,3.062500,0.000000,2670.000000,0.033147,0.000000,1.226562,0.000000,-3.260788,721,4.825451,0,0.000000,1,0,0,1.118540,3.559864,-0.000344,0.000000,0.000000,0.000000,0.000000,0.000000,21.548969,2.258275,-1.142737,0,0.990000,0.138785,0.001192,-0.065000,5.000000,0.000000,0.000000,0.000000,0.000000
27.454880,0.000000,0.000000,2.937500,0.000000,2642.000000,0.033147,0.000000,1.234375,0.000000,-3.260788,721,4.825451,0,0.000000,1,0,0,1.118540,3.559864,-0.000344,0.000000,0.000000,0.000000,0.000000,0.000000,21.548969,2.258275,-1.142737,0,0.990000,0.038801,-0.028803,-0.075000,0.000000,0.000000,0.000000,0.000000,0.000000
27.478991,0.000000,0.000000,2.937500,0.000000,2642.000000,0.033147,0.000000,1.234375,0.000000,-3.260788,721,4.825451,0,0.000000,1,0,0,1.118540,3.559864,-0.000344,0.000000,0.000000,0.000000,0.000000,0.000000,21.548969,2.258275,-1.142737,0,0.990000,0.098791,-0.002557,-0.055000,0.000000,0.000000,0.000000,0.000000,0.000000
27.502857,0.000000,0.000000,3.125000,0.000000,2689.000000,0.018237,0.000000,1.234375,0.000000,-3.280920,721,4.834053,0,0.000000,1,0,0,-0.231439,3.569213,-0.000927,0.000000,0.000000,0.000000,0.000000,0.000000,21.553181,2.253055,0.378720,0,0.990000,0.098791,-0.011306,-0.060000,0.000000,0.000000,0.000000,0.000000,0.000000
27.526695,0.000000,0.000000,3.125000,0.000000,2689.000000,0.018237,0.000000,1.234375,0.000000,-3.280920,721,4.834053,0,0.000000,1,0,0,-0.231439,3.569213,-0.000927,0.000000,0.000000,0.000000,0.000000,0.000000,21.553181,2.253055,0.378720,0,0.990000,0.138785,-0.020054,-0.040000,0.000000,0.000000,0.000000,0.000000,0.000000
27.546745,0.000000,0.000000,3.125000,0.000000,2680.000000,0.018237,0.000000,1.234375,0.000000,-3.280920,721,4.834053,0,0.000000,1,0,0,-0.231439,3.569213,-0.000927,0.000000,0.000000,0.000000,0.000000,0.000000,21.553181,2.253055,0.378720,0,0.990000,0.058798,-0.017555,-0.090000,0.000000,0.000000,0.000000,0.000000,0.000000
27.570541,0.000000,0.000000,3.125000,0.000000,2680.000000,0.018237,0.000000,1.226562,0.000000,-3.280920,721,4.834053,0,0.000000,1,0,0,-0.231439,3.569213,-0.000927,0.000000,0.000000,0.000000,0.000000,0.000000,21.553181,2.253055,0.378720,0,0.990000,0.158782,0.013690,-0.100000,5.000000,0.000000,0.000000,0.000000,0.000000
27.590597,0.000000,0.000000,3.125000,0.000000,2677.000000,-0.074964,0.000000,1.226562,0.000000,-3.267031,721,4.822886,0,0.000000,1,0,0,2.315735,3.571702,0.004187,0.000000,0.000000,0.000000,0.000000,0.000000,21.544588,2.246399,0.668466,0,0.990000,0.098791,-0.031303,-0.075000,0.000000,0.000000,0.000000,0.000000,0.000000
27.614431,0.000000,0.000000,3.000000,0.000000,2677.000000,-0.074964,0.000000,1.226562,0.000000,-3.267031,721,4.822886,0,0.000000,1,0,0,2.315735,3.571702,0.004187,0.000000,0.000000,0.000000,0.000000,0.000000,21.544588,2.246399,0.668466,0,0.990000,0.158782,-0.007556,-0.085000,0.000000,0.000000,0.000000,0.000000,0.000000
27.638550,0.000000,0.000000,3.000000,0.000000,2677.000000,-0.074964,0.000000,1.226562,0.000000,-3.267031,721,4.822886,0,0.000000,1,0,0,2.315735,3.571702,0.004187,0.000000,0.000000,0.000000,0.000000,0.000000,21.544588,2.246399,0.668466,0,0.990000,0.078795,-0.020054,-0.035000,0.000000,0.000000,0.000000,0.000000,0.000000
27.662302,0.000000,0.000000,3.187500,0.000000,2656.000000,-0.074964,0.000000,1.218750,0.000000,-3.267031,721,4.822886,0,0.000000,1,0,0,2.315735,3.571702,0.004187,0.000000,0.000000,0.000000,0.000000,0.000000,21.544588,2.246399,0.668466,0,0.990000,0.138785,-0.041301,-0.065000,0.000000,0.000000,0.000000,0.000000,0.000000
27.686640,0.000000,0.000000,3.187500,0.000000,2704.000000,-0.064675,0.000000,1.218750,0.000000,-3.257112,721,4.813232,0,0.000000,1,0,0,0.460505,3.592200,-0.000749,0.000000,0.000000,0.000000,0.000000,0.000000,21.530552,2.261037,0.087805,0,0.990000,0.118788,-0.036302,-0.080000,-5.000000,0.000000,0.000000,0.000000,0.000000
27.710398,0.000000,0.000000,3.187500,0.000000,2704.000000,-0.064675,0.000000,1.210938,0.000000,-3.257112,721,4.813232,0,0.000000,1,0,0,0.460505,3.592200,-0.000749,0.000000,0.000000,0.000000,0.000000,0.000000,21.530552,2.261037,0.087805,0,0.990000,0.098791,-0.031303,-0.060000,0.000000,0.000000,0.000000,0.000000,0.000000
27.734934,0.000000,0.000000,3.187500,0.000000,2704.000000,-0.064675,0.000000,1.210938,0.000000,-3.257112,721,4.813232,0,0.000000,1,0,0,0.460505,3.592200,-0.000749,0.000000,0.000000,0.000000,0.000000,0.000000,21.530552,2.261037,0.087805,0,0.990000,0.098791,-0.085044,-0.055000,-5.000000,0.000000,0.000000,0.000000,0.000000
27.755127,0.000000,0.000000,3.125000,0.000000,2707.000000,-0.064675,0.000000,1.218750,0.000000,-3.257112,721,4.813232,0,0.000000,1,0,0,0.460505,3.592200,-0.000749,0.000000,0.000000,0.000000,0.000000,0.000000,21.530552,2.261037,0.087805,0,0.990000,0.098791,-0.023804,-0.050000,-5.000000,0.000000,0.000000,0.000000,0.000000
27.779032,0.000000,0.000000,3.125000,0.000000,2707.000000,-0.064675,0.000000,1.218750,0.000000,-3.257112,721,4.813232,0,0.000000,1,0,0,0.460505,3.592200,-0.000749,0.000000,0.000000,0.000000,0.000000,0.000000,21.530552,2.261037,0.087805,0,0.990000,0.158782,-0.010056,-0.065000,0.000000,0.000000,0.000000,0.000000,0.000000
27.802912,0.000000,0.000000,3.000000,0.000000,2688.000000,-0.089756,0.000000,1.195312,0.000000,-3.280097,721,4.820370,0,0.000000,1,0,0,0.721224,3.568255,0.001980,0.000000,0.000000,0.000000,0.000000,0.000000,21.549105,2.249516,-0.408221,0,0.990000,0.058798,-0.032552,-0.065000,0.000000,0.000000,0.000000,0.000000,0.000000
27.826855,0.000000,0.000000,3.000000,0.000000,2688.000000,-0.089756,0.000000,1.195312,0.000000,-3.280097,721,4.820370,0,0.000000,1,0,0,0.721224,3.568255,0.001980,0.000000,0.000000,0.000000,0.000000,0.000000,21.549105,2.249516,-0.408221,0,0.990000,0.118788,0.006191,-0.050000,0.000000,0.000000,0.000000,0.000000,0.000000
27.846857,0.000000,0.000000,3.000000,0.000000,2655.000000,-0.089756,0.000000,1.195312,0.000000,-3.280097,721,4.820370,0,0.000000,1,0,0,0.721224,3.568255,0.001980,0.000000,0.000000,0.000000,0.000000,0.000000,21.549105,2.249516,-0.408221,0,0.990000,0.098791,0.016190,-0.030000,0.000000,0.000000,0.000000,0.000000,0.000000
